iteration,V1,V2,mean_diff,median_diff
x4ckBeCxVDjCIqT5CIItDuTq1,mcas_consortium,slicc_sle,2.886107050866782e-4,0
x4ckBeCxVDjCIqT5CIItDuTq1,mcas_alternative,aha_kawasaki,-6.057962756433888e-6,0
x4ckBeCxVDjCIqT5CIItDuTq1,mcas_alternative,eular_acr_sle,1.2690133613368904e-4,0
x4ckBeCxVDjCIqT5CIItDuTq1,mcas_alternative,migraine,-5.085172358298973e-5,0
x4ckBeCxVDjCIqT5CIItDuTq1,mcas_alternative,slicc_sle,2.1491265979611818e-5,0
x4ckBeCxVDjCIqT5CIItDuTq1,aha_kawasaki,eular_acr_sle,-6.320327396314163e-5,0
x4ckBeCxVDjCIqT5CIItDuTq1,aha_kawasaki,migraine,1.4878561859443806e-5,0
x4ckBeCxVDjCIqT5CIItDuTq1,aha_kawasaki,slicc_sle,-1.7204120453317984e-4,0
x4ckBeCxVDjCIqT5CIItDuTq1,eular_acr_sle,migraine,1.2724331282110146e-4,0
x4ckBeCxVDjCIqT5CIItDuTq1,eular_acr_sle,slicc_sle,7.815006737599273e-5,0
x4ckBeCxVDjCIqT5CIItDuTq1,migraine,slicc_sle,4.330774296479323e-5,0
v3JxtyeogjxSUvEGlclLHcdz7,mcas_consortium,mcas_alternative,-1.8074999129868985e-5,0
v3JxtyeogjxSUvEGlclLHcdz7,mcas_consortium,aha_kawasaki,6.255164844526373e-5,0
v3JxtyeogjxSUvEGlclLHcdz7,mcas_consortium,eular_acr_sle,4.5319132349175284e-5,0
v3JxtyeogjxSUvEGlclLHcdz7,mcas_consortium,migraine,-6.869612461346541e-5,0
v3JxtyeogjxSUvEGlclLHcdz7,mcas_consortium,slicc_sle,-1.6730204465909004e-5,0
v3JxtyeogjxSUvEGlclLHcdz7,mcas_alternative,aha_kawasaki,-1.0937898964857862e-4,0
v3JxtyeogjxSUvEGlclLHcdz7,mcas_alternative,eular_acr_sle,-2.417516264233699e-4,0
v3JxtyeogjxSUvEGlclLHcdz7,mcas_alternative,migraine,5.423789108371935e-5,0
v3JxtyeogjxSUvEGlclLHcdz7,mcas_alternative,slicc_sle,2.2603974415780215e-5,0
v3JxtyeogjxSUvEGlclLHcdz7,aha_kawasaki,eular_acr_sle,-1.2368762226688812e-4,0
v3JxtyeogjxSUvEGlclLHcdz7,aha_kawasaki,migraine,1.785534225240415e-4,0
v3JxtyeogjxSUvEGlclLHcdz7,aha_kawasaki,slicc_sle,-1.3627956822137577e-5,0
v3JxtyeogjxSUvEGlclLHcdz7,eular_acr_sle,migraine,-1.6089849104483633e-4,0
v3JxtyeogjxSUvEGlclLHcdz7,eular_acr_sle,slicc_sle,1.4102237259394634e-5,0
v3JxtyeogjxSUvEGlclLHcdz7,migraine,slicc_sle,-2.2577826593650485e-5,0
yEPuSahAJfa76zyXKC664jDzu,mcas_consortium,mcas_alternative,-1.2880710469331813e-4,0
yEPuSahAJfa76zyXKC664jDzu,mcas_consortium,aha_kawasaki,-3.898193917406534e-5,0
yEPuSahAJfa76zyXKC664jDzu,mcas_consortium,eular_acr_sle,7.014238115199412e-5,0
yEPuSahAJfa76zyXKC664jDzu,mcas_consortium,migraine,-7.349540597223481e-7,0
yEPuSahAJfa76zyXKC664jDzu,mcas_consortium,slicc_sle,1.7579822573665638e-5,0
yEPuSahAJfa76zyXKC664jDzu,mcas_alternative,aha_kawasaki,6.267974327944792e-5,0
yEPuSahAJfa76zyXKC664jDzu,mcas_alternative,eular_acr_sle,-1.7064973455371835e-4,0
yEPuSahAJfa76zyXKC664jDzu,mcas_alternative,migraine,1.181854522545045e-4,0.005494505494505586
yEPuSahAJfa76zyXKC664jDzu,mcas_alternative,slicc_sle,2.4166667725677993e-4,0
yEPuSahAJfa76zyXKC664jDzu,aha_kawasaki,eular_acr_sle,-1.8273208678976083e-5,0
yEPuSahAJfa76zyXKC664jDzu,aha_kawasaki,migraine,2.0573478582075477e-4,0
yEPuSahAJfa76zyXKC664jDzu,aha_kawasaki,slicc_sle,1.2971577941800483e-4,0
yEPuSahAJfa76zyXKC664jDzu,eular_acr_sle,migraine,-6.916036044368745e-5,0
yEPuSahAJfa76zyXKC664jDzu,eular_acr_sle,slicc_sle,-6.865775954034703e-5,0
yEPuSahAJfa76zyXKC664jDzu,migraine,slicc_sle,1.0242209300159733e-4,0
R5wkbk4L9epQ933shPUXPZt79,mcas_consortium,mcas_alternative,-4.320576388050501e-5,0
R5wkbk4L9epQ933shPUXPZt79,mcas_consortium,aha_kawasaki,-2.3864398486228566e-5,0
R5wkbk4L9epQ933shPUXPZt79,mcas_consortium,eular_acr_sle,-3.1854521412522097e-5,0
R5wkbk4L9epQ933shPUXPZt79,mcas_consortium,migraine,-2.0846272895413964e-4,0
R5wkbk4L9epQ933shPUXPZt79,mcas_consortium,slicc_sle,7.98504386926302e-5,0
R5wkbk4L9epQ933shPUXPZt79,mcas_alternative,aha_kawasaki,4.439881337803264e-6,0
R5wkbk4L9epQ933shPUXPZt79,mcas_alternative,eular_acr_sle,-1.6719259053377122e-4,0
R5wkbk4L9epQ933shPUXPZt79,mcas_alternative,migraine,4.3576516665977394e-5,0
R5wkbk4L9epQ933shPUXPZt79,mcas_alternative,slicc_sle,1.3987505769408326e-4,0
R5wkbk4L9epQ933shPUXPZt79,aha_kawasaki,eular_acr_sle,2.7575400491586244e-5,0
R5wkbk4L9epQ933shPUXPZt79,aha_kawasaki,migraine,1.3527514120459383e-4,0
R5wkbk4L9epQ933shPUXPZt79,aha_kawasaki,slicc_sle,-1.805374010686034e-4,0
R5wkbk4L9epQ933shPUXPZt79,eular_acr_sle,migraine,-1.4358245406187464e-5,0
R5wkbk4L9epQ933shPUXPZt79,eular_acr_sle,slicc_sle,-5.164872735141657e-5,0
R5wkbk4L9epQ933shPUXPZt79,migraine,slicc_sle,1.5654436821821438e-4,0
ILXXmyYlMbHZzHJWa0SOyTwn2,mcas_consortium,mcas_alternative,-9.218337922378694e-5,0
ILXXmyYlMbHZzHJWa0SOyTwn2,mcas_consortium,aha_kawasaki,8.642728044538917e-5,0
ILXXmyYlMbHZzHJWa0SOyTwn2,mcas_consortium,eular_acr_sle,1.4536032663603482e-4,0
ILXXmyYlMbHZzHJWa0SOyTwn2,mcas_consortium,migraine,-2.948633582688931e-5,0
ILXXmyYlMbHZzHJWa0SOyTwn2,mcas_consortium,slicc_sle,-1.4261995348940903e-4,0
ILXXmyYlMbHZzHJWa0SOyTwn2,mcas_alternative,aha_kawasaki,-7.775853039171388e-5,0
ILXXmyYlMbHZzHJWa0SOyTwn2,mcas_alternative,eular_acr_sle,8.719695240222425e-5,0
ILXXmyYlMbHZzHJWa0SOyTwn2,mcas_alternative,migraine,-8.75295820500499e-5,0
ILXXmyYlMbHZzHJWa0SOyTwn2,mcas_alternative,slicc_sle,-8.076531557499322e-5,0
ILXXmyYlMbHZzHJWa0SOyTwn2,aha_kawasaki,eular_acr_sle,1.8341284894218823e-4,0
ILXXmyYlMbHZzHJWa0SOyTwn2,aha_kawasaki,migraine,-3.455072465718967e-5,0
ILXXmyYlMbHZzHJWa0SOyTwn2,aha_kawasaki,slicc_sle,7.506407014568062e-5,0
ILXXmyYlMbHZzHJWa0SOyTwn2,eular_acr_sle,migraine,2.1629645032161804e-5,0
ILXXmyYlMbHZzHJWa0SOyTwn2,eular_acr_sle,slicc_sle,-1.626325585787347e-4,0
ILXXmyYlMbHZzHJWa0SOyTwn2,migraine,slicc_sle,-2.859265756686158e-4,0
75J63Ant9ajSkz3JgDZ0wP0J2,mcas_consortium,mcas_alternative,-1.481641453395799e-4,0
75J63Ant9ajSkz3JgDZ0wP0J2,mcas_consortium,aha_kawasaki,-9.448461630878757e-5,0
75J63Ant9ajSkz3JgDZ0wP0J2,mcas_consortium,eular_acr_sle,-4.57058472630445e-5,0
75J63Ant9ajSkz3JgDZ0wP0J2,mcas_consortium,migraine,9.243686870152867e-5,0
75J63Ant9ajSkz3JgDZ0wP0J2,mcas_consortium,slicc_sle,-1.2216072085269314e-4,0
75J63Ant9ajSkz3JgDZ0wP0J2,mcas_alternative,aha_kawasaki,-5.080382378241932e-5,0
75J63Ant9ajSkz3JgDZ0wP0J2,mcas_alternative,eular_acr_sle,3.292587958836357e-6,0
75J63Ant9ajSkz3JgDZ0wP0J2,mcas_alternative,migraine,7.279472891696948e-5,0
75J63Ant9ajSkz3JgDZ0wP0J2,mcas_alternative,slicc_sle,8.147564162774845e-5,0
75J63Ant9ajSkz3JgDZ0wP0J2,aha_kawasaki,eular_acr_sle,1.39306018609342e-4,0
75J63Ant9ajSkz3JgDZ0wP0J2,aha_kawasaki,migraine,-8.851746191285148e-5,0
75J63Ant9ajSkz3JgDZ0wP0J2,aha_kawasaki,slicc_sle,1.32027325560502e-4,0
75J63Ant9ajSkz3JgDZ0wP0J2,eular_acr_sle,migraine,2.6409325681542306e-4,0
75J63Ant9ajSkz3JgDZ0wP0J2,eular_acr_sle,slicc_sle,9.655957035925589e-5,0
75J63Ant9ajSkz3JgDZ0wP0J2,migraine,slicc_sle,-3.420169690249164e-5,0
3AlvAhiAmceu8AlGsyOjjR4OF,mcas_consortium,mcas_alternative,-1.6894422069479997e-4,0
3AlvAhiAmceu8AlGsyOjjR4OF,mcas_consortium,aha_kawasaki,-3.625573833809792e-5,0
3AlvAhiAmceu8AlGsyOjjR4OF,mcas_consortium,eular_acr_sle,-2.9144993311081002e-5,0
3AlvAhiAmceu8AlGsyOjjR4OF,mcas_consortium,migraine,-8.296502495308555e-5,0
3AlvAhiAmceu8AlGsyOjjR4OF,mcas_consortium,slicc_sle,-8.718044402356018e-5,0
3AlvAhiAmceu8AlGsyOjjR4OF,mcas_alternative,aha_kawasaki,-1.4609660421316395e-4,0
3AlvAhiAmceu8AlGsyOjjR4OF,mcas_alternative,eular_acr_sle,7.591051596300691e-5,0
3AlvAhiAmceu8AlGsyOjjR4OF,mcas_alternative,migraine,-1.4350285162068044e-4,0
3AlvAhiAmceu8AlGsyOjjR4OF,mcas_alternative,slicc_sle,2.2417565504739834e-4,0
3AlvAhiAmceu8AlGsyOjjR4OF,aha_kawasaki,eular_acr_sle,1.0944172052174128e-4,0
3AlvAhiAmceu8AlGsyOjjR4OF,aha_kawasaki,migraine,-1.707069750597201e-4,0
3AlvAhiAmceu8AlGsyOjjR4OF,aha_kawasaki,slicc_sle,-1.1166933543316215e-4,0
3AlvAhiAmceu8AlGsyOjjR4OF,eular_acr_sle,migraine,-4.158944921327512e-4,0
3AlvAhiAmceu8AlGsyOjjR4OF,eular_acr_sle,slicc_sle,-1.7980043623477826e-4,0
3AlvAhiAmceu8AlGsyOjjR4OF,migraine,slicc_sle,1.2968080503417134e-4,0
SedkkTrLo76ONF6IXA5jyDsU7,mcas_consortium,mcas_alternative,1.1278768082989554e-4,0
SedkkTrLo76ONF6IXA5jyDsU7,mcas_consortium,aha_kawasaki,-1.3543211117028608e-4,0
SedkkTrLo76ONF6IXA5jyDsU7,mcas_consortium,eular_acr_sle,1.9516919889472906e-4,0
SedkkTrLo76ONF6IXA5jyDsU7,mcas_consortium,migraine,2.2707240345420932e-4,0
SedkkTrLo76ONF6IXA5jyDsU7,mcas_consortium,slicc_sle,3.3704815095569884e-6,0
SedkkTrLo76ONF6IXA5jyDsU7,mcas_alternative,aha_kawasaki,7.086579149051531e-6,0
SedkkTrLo76ONF6IXA5jyDsU7,mcas_alternative,eular_acr_sle,-3.125885780130844e-5,0
SedkkTrLo76ONF6IXA5jyDsU7,mcas_alternative,migraine,1.2929971842967625e-4,0
SedkkTrLo76ONF6IXA5jyDsU7,mcas_alternative,slicc_sle,-1.9722211989214866e-4,0
SedkkTrLo76ONF6IXA5jyDsU7,aha_kawasaki,eular_acr_sle,8.489062156546989e-5,0
SedkkTrLo76ONF6IXA5jyDsU7,aha_kawasaki,migraine,2.3578784116617957e-4,0
SedkkTrLo76ONF6IXA5jyDsU7,aha_kawasaki,slicc_sle,-6.520769422846406e-5,0
SedkkTrLo76ONF6IXA5jyDsU7,eular_acr_sle,migraine,1.7415733660441912e-4,0
SedkkTrLo76ONF6IXA5jyDsU7,eular_acr_sle,slicc_sle,-1.4364034302394302e-4,0
SedkkTrLo76ONF6IXA5jyDsU7,migraine,slicc_sle,-5.579330641403146e-5,0
ZalicUoHWBZzEwi0939XA8F2Z,mcas_consortium,mcas_alternative,1.625520087847887e-4,0
ZalicUoHWBZzEwi0939XA8F2Z,mcas_consortium,aha_kawasaki,1.5232091244066215e-4,0
ZalicUoHWBZzEwi0939XA8F2Z,mcas_consortium,eular_acr_sle,-5.359697195950197e-5,0
ZalicUoHWBZzEwi0939XA8F2Z,mcas_consortium,migraine,-1.0249850696464335e-4,0
ZalicUoHWBZzEwi0939XA8F2Z,mcas_consortium,slicc_sle,1.1100156445398301e-4,0
ZalicUoHWBZzEwi0939XA8F2Z,mcas_alternative,aha_kawasaki,-5.2314600317293625e-6,0
ZalicUoHWBZzEwi0939XA8F2Z,mcas_alternative,eular_acr_sle,-2.2579418093138237e-5,0
ZalicUoHWBZzEwi0939XA8F2Z,mcas_alternative,migraine,-1.0535838195602221e-4,0
ZalicUoHWBZzEwi0939XA8F2Z,mcas_alternative,slicc_sle,1.0914767188707764e-4,0
ZalicUoHWBZzEwi0939XA8F2Z,aha_kawasaki,eular_acr_sle,-4.911623808523391e-5,0
ZalicUoHWBZzEwi0939XA8F2Z,aha_kawasaki,migraine,-1.0209237638514335e-4,0
ZalicUoHWBZzEwi0939XA8F2Z,aha_kawasaki,slicc_sle,-8.030766342781437e-5,0
ZalicUoHWBZzEwi0939XA8F2Z,eular_acr_sle,migraine,-7.242509816873799e-6,0
ZalicUoHWBZzEwi0939XA8F2Z,eular_acr_sle,slicc_sle,2.5444937864049777e-5,0
ZalicUoHWBZzEwi0939XA8F2Z,migraine,slicc_sle,5.347829947022209e-5,0
ABjAc4sYalvWwjEj5d8xXWvSZ,mcas_consortium,mcas_alternative,-7.73380773900767e-5,0
ABjAc4sYalvWwjEj5d8xXWvSZ,mcas_consortium,aha_kawasaki,8.030473353859424e-5,0
ABjAc4sYalvWwjEj5d8xXWvSZ,mcas_consortium,eular_acr_sle,-1.5868863873214067e-4,0
ABjAc4sYalvWwjEj5d8xXWvSZ,mcas_consortium,migraine,1.926644377222564e-4,0
ABjAc4sYalvWwjEj5d8xXWvSZ,mcas_consortium,slicc_sle,-9.217413423567855e-5,0
ABjAc4sYalvWwjEj5d8xXWvSZ,mcas_alternative,aha_kawasaki,-1.1509509805207596e-4,0
ABjAc4sYalvWwjEj5d8xXWvSZ,mcas_alternative,eular_acr_sle,-2.6977043038667325e-5,0
ABjAc4sYalvWwjEj5d8xXWvSZ,mcas_alternative,migraine,-4.195624658531738e-5,0
ABjAc4sYalvWwjEj5d8xXWvSZ,mcas_alternative,slicc_sle,-7.983355570551076e-5,0
ABjAc4sYalvWwjEj5d8xXWvSZ,aha_kawasaki,eular_acr_sle,-9.125042479363188e-5,0
ABjAc4sYalvWwjEj5d8xXWvSZ,aha_kawasaki,migraine,-1.8400756574998844e-5,0
ABjAc4sYalvWwjEj5d8xXWvSZ,aha_kawasaki,slicc_sle,-6.006290113658164e-5,0
ABjAc4sYalvWwjEj5d8xXWvSZ,eular_acr_sle,migraine,-8.297504450438531e-5,0
ABjAc4sYalvWwjEj5d8xXWvSZ,eular_acr_sle,slicc_sle,-9.303889172940227e-5,0
ABjAc4sYalvWwjEj5d8xXWvSZ,migraine,slicc_sle,-5.625283133670056e-5,0
MZpWKcrFlnGujFCLkvsiPTaYq,mcas_consortium,mcas_alternative,-1.9315669536734692e-4,0
MZpWKcrFlnGujFCLkvsiPTaYq,mcas_consortium,aha_kawasaki,-5.396410682401154e-5,0
MZpWKcrFlnGujFCLkvsiPTaYq,mcas_consortium,eular_acr_sle,-1.3397386303559689e-4,0
MZpWKcrFlnGujFCLkvsiPTaYq,mcas_consortium,migraine,-6.313951669445483e-5,0
MZpWKcrFlnGujFCLkvsiPTaYq,mcas_consortium,slicc_sle,7.921510078123806e-5,0
MZpWKcrFlnGujFCLkvsiPTaYq,mcas_alternative,aha_kawasaki,4.92128276929904e-6,0
MZpWKcrFlnGujFCLkvsiPTaYq,mcas_alternative,eular_acr_sle,5.976656498474231e-5,0
MZpWKcrFlnGujFCLkvsiPTaYq,mcas_alternative,migraine,-7.637410531113886e-5,0
MZpWKcrFlnGujFCLkvsiPTaYq,mcas_alternative,slicc_sle,1.1004822601601294e-4,0
MZpWKcrFlnGujFCLkvsiPTaYq,aha_kawasaki,eular_acr_sle,-1.3898977215354158e-4,0
MZpWKcrFlnGujFCLkvsiPTaYq,aha_kawasaki,migraine,2.5824449907063673e-5,0
MZpWKcrFlnGujFCLkvsiPTaYq,aha_kawasaki,slicc_sle,8.42994394111285e-5,0
MZpWKcrFlnGujFCLkvsiPTaYq,eular_acr_sle,migraine,1.1429406318397284e-4,0
MZpWKcrFlnGujFCLkvsiPTaYq,eular_acr_sle,slicc_sle,8.062133218023071e-5,0
MZpWKcrFlnGujFCLkvsiPTaYq,migraine,slicc_sle,1.3826643849002007e-4,0
VeaRX06rotB1p6mtEZX7VqvAk,mcas_consortium,mcas_alternative,-2.5728268513436348e-5,0
VeaRX06rotB1p6mtEZX7VqvAk,mcas_consortium,aha_kawasaki,-1.68244011964358e-4,0
VeaRX06rotB1p6mtEZX7VqvAk,mcas_consortium,eular_acr_sle,-2.262160182076034e-5,0
VeaRX06rotB1p6mtEZX7VqvAk,mcas_consortium,migraine,-8.631345034060267e-5,0
VeaRX06rotB1p6mtEZX7VqvAk,mcas_consortium,slicc_sle,2.4575720809338897e-4,0
VeaRX06rotB1p6mtEZX7VqvAk,mcas_alternative,aha_kawasaki,5.4898473522912994e-5,0
VeaRX06rotB1p6mtEZX7VqvAk,mcas_alternative,eular_acr_sle,-1.5355358711410805e-4,0
VeaRX06rotB1p6mtEZX7VqvAk,mcas_alternative,migraine,6.649324765717335e-5,0
VeaRX06rotB1p6mtEZX7VqvAk,mcas_alternative,slicc_sle,-1.5213415748749348e-4,0
VeaRX06rotB1p6mtEZX7VqvAk,aha_kawasaki,eular_acr_sle,1.0078299773486066e-4,0
VeaRX06rotB1p6mtEZX7VqvAk,aha_kawasaki,migraine,-1.0879616588799212e-4,0
VeaRX06rotB1p6mtEZX7VqvAk,aha_kawasaki,slicc_sle,8.609718987717674e-5,0
VeaRX06rotB1p6mtEZX7VqvAk,eular_acr_sle,migraine,-2.563726204615202e-4,0
VeaRX06rotB1p6mtEZX7VqvAk,eular_acr_sle,slicc_sle,1.6648566286070476e-4,0
VeaRX06rotB1p6mtEZX7VqvAk,migraine,slicc_sle,6.766700906568612e-5,0
fe6U2kod3ylIG9LocVdGoKY7F,mcas_consortium,mcas_alternative,2.473531545976737e-5,0
fe6U2kod3ylIG9LocVdGoKY7F,mcas_consortium,aha_kawasaki,-1.4749567443628209e-5,0
fe6U2kod3ylIG9LocVdGoKY7F,mcas_consortium,eular_acr_sle,1.98532253423922e-4,0
fe6U2kod3ylIG9LocVdGoKY7F,mcas_consortium,migraine,1.6506492896684044e-4,0
fe6U2kod3ylIG9LocVdGoKY7F,mcas_consortium,slicc_sle,-2.849258402304322e-5,0
fe6U2kod3ylIG9LocVdGoKY7F,mcas_alternative,aha_kawasaki,3.704937844639655e-5,0
fe6U2kod3ylIG9LocVdGoKY7F,mcas_alternative,eular_acr_sle,1.0849926890710293e-5,0
fe6U2kod3ylIG9LocVdGoKY7F,mcas_alternative,migraine,2.1347852320874328e-4,0
fe6U2kod3ylIG9LocVdGoKY7F,mcas_alternative,slicc_sle,2.2153111497247302e-4,0
fe6U2kod3ylIG9LocVdGoKY7F,aha_kawasaki,eular_acr_sle,6.513882896197476e-5,0
fe6U2kod3ylIG9LocVdGoKY7F,aha_kawasaki,migraine,1.4570198760888164e-4,0
fe6U2kod3ylIG9LocVdGoKY7F,aha_kawasaki,slicc_sle,6.0067256423490534e-5,0
fe6U2kod3ylIG9LocVdGoKY7F,eular_acr_sle,migraine,2.4519496112107575e-4,0
fe6U2kod3ylIG9LocVdGoKY7F,eular_acr_sle,slicc_sle,-1.3590468255952892e-4,0
fe6U2kod3ylIG9LocVdGoKY7F,migraine,slicc_sle,-2.2954167034161532e-4,0
VRrIxXCsvA2DbW90RRJcxPDlB,mcas_consortium,mcas_alternative,1.6038314094690698e-4,0
VRrIxXCsvA2DbW90RRJcxPDlB,mcas_consortium,aha_kawasaki,-1.1663315884868908e-4,0
VRrIxXCsvA2DbW90RRJcxPDlB,mcas_consortium,eular_acr_sle,6.158537729772373e-5,0
VRrIxXCsvA2DbW90RRJcxPDlB,mcas_consortium,migraine,2.4255452540900002e-4,0
VRrIxXCsvA2DbW90RRJcxPDlB,mcas_consortium,slicc_sle,5.558590329879376e-5,0
VRrIxXCsvA2DbW90RRJcxPDlB,mcas_alternative,aha_kawasaki,2.1026070008844933e-4,0
VRrIxXCsvA2DbW90RRJcxPDlB,mcas_alternative,eular_acr_sle,1.0306252785785563e-4,0
VRrIxXCsvA2DbW90RRJcxPDlB,mcas_alternative,migraine,-1.3706137031654908e-4,-0.005494505494505586
VRrIxXCsvA2DbW90RRJcxPDlB,mcas_alternative,slicc_sle,-9.404896733855583e-5,0
VRrIxXCsvA2DbW90RRJcxPDlB,aha_kawasaki,eular_acr_sle,1.0385259826395377e-4,0
VRrIxXCsvA2DbW90RRJcxPDlB,aha_kawasaki,migraine,-1.1363614047155135e-4,0
VRrIxXCsvA2DbW90RRJcxPDlB,aha_kawasaki,slicc_sle,-1.5246861828188685e-5,0
VRrIxXCsvA2DbW90RRJcxPDlB,eular_acr_sle,migraine,2.2741132721448842e-4,0
VRrIxXCsvA2DbW90RRJcxPDlB,eular_acr_sle,slicc_sle,-9.855415645865229e-5,0
VRrIxXCsvA2DbW90RRJcxPDlB,migraine,slicc_sle,-5.5682134307732944e-5,0
4MWNMJtNkuNnmcQ5uUfjGd6na,mcas_consortium,mcas_alternative,3.2787488587704416e-5,0
4MWNMJtNkuNnmcQ5uUfjGd6na,mcas_consortium,aha_kawasaki,-1.8248458253045108e-5,0
4MWNMJtNkuNnmcQ5uUfjGd6na,mcas_consortium,eular_acr_sle,-4.478005583341549e-5,0
4MWNMJtNkuNnmcQ5uUfjGd6na,mcas_consortium,migraine,5.1844308852522225e-5,0
4MWNMJtNkuNnmcQ5uUfjGd6na,mcas_consortium,slicc_sle,2.12193863600163e-5,0
4MWNMJtNkuNnmcQ5uUfjGd6na,mcas_alternative,aha_kawasaki,-8.411240339656345e-5,0
4MWNMJtNkuNnmcQ5uUfjGd6na,mcas_alternative,eular_acr_sle,-3.296706777444758e-5,0
4MWNMJtNkuNnmcQ5uUfjGd6na,mcas_alternative,migraine,-2.0947434536366938e-4,0
4MWNMJtNkuNnmcQ5uUfjGd6na,mcas_alternative,slicc_sle,7.259805687942489e-5,0
4MWNMJtNkuNnmcQ5uUfjGd6na,aha_kawasaki,eular_acr_sle,8.927037297268292e-5,0
4MWNMJtNkuNnmcQ5uUfjGd6na,aha_kawasaki,migraine,1.756133894988965e-4,0
4MWNMJtNkuNnmcQ5uUfjGd6na,aha_kawasaki,slicc_sle,6.839195848762358e-5,0
4MWNMJtNkuNnmcQ5uUfjGd6na,eular_acr_sle,migraine,-1.0803454293195625e-4,0
4MWNMJtNkuNnmcQ5uUfjGd6na,eular_acr_sle,slicc_sle,-4.023849273571134e-5,0
4MWNMJtNkuNnmcQ5uUfjGd6na,migraine,slicc_sle,-6.934284371939992e-5,0
u2tOqtRTzofmty3JO3XL2Cpbq,mcas_consortium,mcas_alternative,-9.768545534849515e-5,0
u2tOqtRTzofmty3JO3XL2Cpbq,mcas_consortium,aha_kawasaki,1.1972774105584172e-5,0
u2tOqtRTzofmty3JO3XL2Cpbq,mcas_consortium,eular_acr_sle,4.4564391615486976e-5,0
u2tOqtRTzofmty3JO3XL2Cpbq,mcas_consortium,migraine,9.040983067831743e-5,0
u2tOqtRTzofmty3JO3XL2Cpbq,mcas_consortium,slicc_sle,-5.5268326527468936e-5,0
u2tOqtRTzofmty3JO3XL2Cpbq,mcas_alternative,aha_kawasaki,1.2753056841230404e-5,0
u2tOqtRTzofmty3JO3XL2Cpbq,mcas_alternative,eular_acr_sle,6.854649763055054e-5,0
u2tOqtRTzofmty3JO3XL2Cpbq,mcas_alternative,migraine,2.685685643111224e-5,0
u2tOqtRTzofmty3JO3XL2Cpbq,mcas_alternative,slicc_sle,-8.261785660079735e-5,0
u2tOqtRTzofmty3JO3XL2Cpbq,aha_kawasaki,eular_acr_sle,5.619065719719707e-5,0
u2tOqtRTzofmty3JO3XL2Cpbq,aha_kawasaki,migraine,-2.3263907822068663e-4,0
u2tOqtRTzofmty3JO3XL2Cpbq,aha_kawasaki,slicc_sle,6.339642508346177e-5,0
u2tOqtRTzofmty3JO3XL2Cpbq,eular_acr_sle,migraine,-3.0019348572607463e-5,0
u2tOqtRTzofmty3JO3XL2Cpbq,eular_acr_sle,slicc_sle,1.9256078097584783e-4,0
u2tOqtRTzofmty3JO3XL2Cpbq,migraine,slicc_sle,-1.2805547970951014e-4,0
EQpjjRXaoA4ZXG5pDu6lQKQYf,mcas_consortium,mcas_alternative,-3.2638494816494834e-5,0
EQpjjRXaoA4ZXG5pDu6lQKQYf,mcas_consortium,aha_kawasaki,7.104545857194999e-5,0
EQpjjRXaoA4ZXG5pDu6lQKQYf,mcas_consortium,eular_acr_sle,7.721835231022656e-5,0
EQpjjRXaoA4ZXG5pDu6lQKQYf,mcas_consortium,migraine,3.7019299517826454e-5,0
EQpjjRXaoA4ZXG5pDu6lQKQYf,mcas_consortium,slicc_sle,3.7203684007725e-5,0
EQpjjRXaoA4ZXG5pDu6lQKQYf,mcas_alternative,aha_kawasaki,1.1247143025483464e-4,0
EQpjjRXaoA4ZXG5pDu6lQKQYf,mcas_alternative,eular_acr_sle,1.4555478818900625e-6,0
EQpjjRXaoA4ZXG5pDu6lQKQYf,mcas_alternative,migraine,3.5311543070015716e-5,0
EQpjjRXaoA4ZXG5pDu6lQKQYf,mcas_alternative,slicc_sle,2.8141852902452413e-6,0
EQpjjRXaoA4ZXG5pDu6lQKQYf,aha_kawasaki,eular_acr_sle,-5.122442066074484e-7,0
EQpjjRXaoA4ZXG5pDu6lQKQYf,aha_kawasaki,migraine,-7.717967050002716e-5,0
EQpjjRXaoA4ZXG5pDu6lQKQYf,aha_kawasaki,slicc_sle,-3.337830815564047e-5,0
EQpjjRXaoA4ZXG5pDu6lQKQYf,eular_acr_sle,migraine,2.0410080350030668e-5,0
EQpjjRXaoA4ZXG5pDu6lQKQYf,eular_acr_sle,slicc_sle,1.4484652448842894e-4,0
EQpjjRXaoA4ZXG5pDu6lQKQYf,migraine,slicc_sle,-1.0293268745253936e-4,0
OxUkw1jB1ADpBZVg6pxKrBOtB,mcas_consortium,mcas_alternative,-1.5459812966311937e-4,0
OxUkw1jB1ADpBZVg6pxKrBOtB,mcas_consortium,aha_kawasaki,-2.0969984137952924e-4,0
OxUkw1jB1ADpBZVg6pxKrBOtB,mcas_consortium,eular_acr_sle,-1.0690005801583524e-4,0
OxUkw1jB1ADpBZVg6pxKrBOtB,mcas_consortium,migraine,6.635981627489684e-5,0
OxUkw1jB1ADpBZVg6pxKrBOtB,mcas_consortium,slicc_sle,-9.693494642504241e-5,0
OxUkw1jB1ADpBZVg6pxKrBOtB,mcas_alternative,aha_kawasaki,-1.3425225690810727e-5,0
OxUkw1jB1ADpBZVg6pxKrBOtB,mcas_alternative,eular_acr_sle,-9.571106592876077e-5,0
OxUkw1jB1ADpBZVg6pxKrBOtB,mcas_alternative,migraine,2.523217212397899e-4,0
